Reference area,TIME_PERIOD,OBS_VALUE
G7,Oct-10,100.7845
G7,Nov-10,100.9381
G7,Dec-10,101.094
G7,Jan-11,101.2234
G7,Feb-11,101.2994
G7,Mar-11,101.2857
G7,Apr-11,101.1252
G7,May-11,100.8429
G7,Jun-11,100.6155
G7,Jul-11,100.3651
G7,Aug-11,100.173
G7,Sep-11,100.0044
G7,Oct-11,99.87256
G7,Nov-11,99.83898
G7,Dec-11,99.8981
G7,Jan-12,100.0102
G7,Feb-12,100.0988
G7,Mar-12,100.1245
G7,Apr-12,100.0626
G7,May-12,99.87962
G7,Jun-12,99.68455
G7,Jul-12,99.5591
G7,Aug-12,99.50145
G7,Sep-12,99.46772
G7,Oct-12,99.38152
G7,Nov-12,99.33289
G7,Dec-12,99.42056
G7,Jan-13,99.58584
G7,Feb-13,99.68849
G7,Mar-13,99.64589
G7,Apr-13,99.56191
G7,May-13,99.59483
G7,Jun-13,99.78854
G7,Jul-13,100.0741
G7,Aug-13,100.3559
G7,Sep-13,100.544
G7,Oct-13,100.6364
G7,Nov-13,100.6853
G7,Dec-13,100.653
G7,Jan-14,100.5742
G7,Feb-14,100.5915
G7,Mar-14,100.6398
G7,Apr-14,100.6853
G7,May-14,100.6909
G7,Jun-14,100.6774
G7,Jul-14,100.6784
G7,Aug-14,100.6869
G7,Sep-14,100.6449
G7,Oct-14,100.6362
G7,Nov-14,100.604
G7,Dec-14,100.4982
G7,Jan-15,100.4008
G7,Feb-15,100.3273
G7,Mar-15,100.2641
G7,Apr-15,100.2343
G7,May-15,100.2386
G7,Jun-15,100.2163
G7,Jul-15,100.1465
G7,Aug-15,100.0292
G7,Sep-15,99.89513
G7,Oct-15,99.76665
G7,Nov-15,99.66619
G7,Dec-15,99.64185
G7,Jan-16,99.6971
G7,Feb-16,99.80688
G7,Mar-16,99.93603
G7,Apr-16,100.009
G7,May-16,100.0759
G7,Jun-16,100.1256
G7,Jul-16,100.0842
G7,Aug-16,100.0249
G7,Sep-16,100.1014
G7,Oct-16,100.2548
G7,Nov-16,100.4676
G7,Dec-16,100.6987
G7,Jan-17,100.9202
G7,Feb-17,101.0787
G7,Mar-17,101.1154
G7,Apr-17,101.0947
G7,May-17,101.142
G7,Jun-17,101.2718
G7,Jul-17,101.3931
G7,Aug-17,101.5458
G7,Sep-17,101.6626
G7,Oct-17,101.6764
G7,Nov-17,101.6918
G7,Dec-17,101.7417
G7,Jan-18,101.7484
G7,Feb-18,101.6919
G7,Mar-18,101.5737
G7,Apr-18,101.5116
G7,May-18,101.5403
G7,Jun-18,101.6049
G7,Jul-18,101.6181
G7,Aug-18,101.6201
G7,Sep-18,101.513
G7,Oct-18,101.3463
G7,Nov-18,101.1964
G7,Dec-18,100.972
G7,Jan-19,100.7896
G7,Feb-19,100.5898
G7,Mar-19,100.424
G7,Apr-19,100.231
G7,May-19,100.0649
G7,Jun-19,99.90052
G7,Jul-19,99.71034
G7,Aug-19,99.50934
G7,Sep-19,99.33508
G7,Oct-19,99.29733
G7,Nov-19,99.32738
G7,Dec-19,99.3845
G7,Jan-20,99.42769
G7,Feb-20,99.14034
G7,Mar-20,98.45442
G7,Apr-20,97.70766
G7,May-20,97.6952
G7,Jun-20,98.3233
G7,Jul-20,99.01591
G7,Aug-20,99.52557
G7,Sep-20,99.89648
G7,Oct-20,100.1926
G7,Nov-20,100.3354
G7,Dec-20,100.5485
G7,Jan-21,100.7776
G7,Feb-21,101.1437
G7,Mar-21,101.5447
G7,Apr-21,101.7886
G7,May-21,101.9697
G7,Jun-21,102.0619
G7,Jul-21,102.0975
G7,Aug-21,102.1062
G7,Sep-21,102.1518
G7,Oct-21,102.188
G7,Nov-21,102.1731
G7,Dec-21,102.0644
G7,Jan-22,101.9231
G7,Feb-22,101.7794
G7,Mar-22,101.575
G7,Apr-22,101.3743
G7,May-22,101.1878
G7,Jun-22,100.9213
G7,Jul-22,100.6471
G7,Aug-22,100.3752
G7,Sep-22,100.1321
G7,Oct-22,99.96716
G7,Nov-22,99.82051
G7,Dec-22,99.71133
G7,Jan-23,99.62287
G7,Feb-23,99.5229
G7,Mar-23,99.40328
G7,Apr-23,99.28816
G7,May-23,99.19891
G7,Jun-23,99.15576
G7,Jul-23,99.15649
G7,Aug-23,99.17661
G7,Sep-23,99.20726
G7,Oct-23,99.18388
G7,Nov-23,99.15525
G7,Dec-23,99.19954
G7,Jan-24,99.2761
G7,Feb-24,99.33136
G7,Mar-24,99.39472
G7,Apr-24,99.37425
G7,May-24,99.30933
G7,Jun-24,99.25922
G7,Jul-24,99.19968
G7,Aug-24,99.15134
G7,Sep-24,99.10293
G7,Oct-24,99.10107
G7,Nov-24,99.15469
G7,Dec-24,99.21165
G7,Jan-25,99.38425
G7,Feb-25,99.59128
France,Dec-75,102.3056
France,Jan-76,101.9376
France,Feb-76,101.6556
France,Mar-76,101.8297
France,Apr-76,102.2075
France,May-76,102.3631
France,Jun-76,102.3945
France,Jul-76,102.2022
France,Aug-76,101.7971
France,Sep-76,101.2103
France,Oct-76,100.6132
France,Nov-76,100.2265
France,Dec-76,100.0671
France,Jan-77,99.88215
France,Feb-77,99.59158
France,Mar-77,99.13374
France,Apr-77,98.69978
France,May-77,98.45629
France,Jun-77,98.30006
France,Jul-77,98.21523
France,Aug-77,98.14605
France,Sep-77,98.08167
France,Oct-77,98.01152
France,Nov-77,97.98976
France,Dec-77,98.14933
France,Jan-78,98.44013
France,Feb-78,98.92291
France,Mar-78,99.42233
France,Apr-78,99.7235
France,May-78,99.9215
France,Jun-78,100.0643
France,Jul-78,100.2942
France,Aug-78,100.5354
France,Sep-78,100.7175
France,Oct-78,100.8176
France,Nov-78,100.8484
France,Dec-78,100.7576
France,Jan-79,100.6236
France,Feb-79,100.5758
France,Mar-79,100.7035
France,Apr-79,100.9331
France,May-79,101.1848
France,Jun-79,101.4817
France,Jul-79,101.6428
France,Aug-79,101.6651
France,Sep-79,101.6183
France,Oct-79,101.623
France,Nov-79,101.5571
France,Dec-79,101.3356
France,Jan-80,101.0897
France,Feb-80,100.7653
France,Mar-80,100.3685
France,Apr-80,99.89517
France,May-80,99.33135
France,Jun-80,98.73129
France,Jul-80,98.15794
France,Aug-80,97.65995
France,Sep-80,97.2794
France,Oct-80,96.98446
France,Nov-80,96.88007
France,Dec-80,97.04951
France,Jan-81,97.03564
France,Feb-81,96.97379
France,Mar-81,96.92646
France,Apr-81,97.00124
France,May-81,97.22825
France,Jun-81,97.54148
France,Jul-81,97.94736
France,Aug-81,98.38139
France,Sep-81,98.81164
France,Oct-81,99.14434
France,Nov-81,99.30309
France,Dec-81,99.29176
France,Jan-82,99.20557
France,Feb-82,99.18639
France,Mar-82,99.33909
France,Apr-82,99.46716
France,May-82,99.42948
France,Jun-82,99.18197
France,Jul-82,98.81533
France,Aug-82,98.46292
France,Sep-82,98.32779
France,Oct-82,98.35583
France,Nov-82,98.54079
France,Dec-82,98.72632
France,Jan-83,98.81674
France,Feb-83,98.64755
France,Mar-83,98.23457
France,Apr-83,97.71733
France,May-83,97.31864
France,Jun-83,97.06884
France,Jul-83,97.09074
France,Aug-83,97.33997
France,Sep-83,97.75289
France,Oct-83,97.94135
France,Nov-83,98.02442
France,Dec-83,98.04432
France,Jan-84,98.05311
France,Feb-84,98.14888
France,Mar-84,98.29711
France,Apr-84,98.46076
France,May-84,98.56582
France,Jun-84,98.67722
France,Jul-84,98.7801
France,Aug-84,98.78207
France,Sep-84,98.63627
France,Oct-84,98.39537
France,Nov-84,98.13155
France,Dec-84,97.89384
France,Jan-85,97.8021
France,Feb-85,97.94004
France,Mar-85,98.07336
France,Apr-85,98.19107
France,May-85,98.27029
France,Jun-85,98.39624
France,Jul-85,98.47926
France,Aug-85,98.57037
France,Sep-85,98.72729
France,Oct-85,98.94031
France,Nov-85,99.07729
France,Dec-85,99.06116
France,Jan-86,98.9707
France,Feb-86,99.15849
France,Mar-86,99.39053
France,Apr-86,99.43951
France,May-86,99.32824
France,Jun-86,99.21278
France,Jul-86,99.32389
France,Aug-86,99.53905
France,Sep-86,99.645
France,Oct-86,99.51312
France,Nov-86,99.36701
France,Dec-86,99.30311
France,Jan-87,99.31791
France,Feb-87,99.38889
France,Mar-87,99.62944
France,Apr-87,99.89536
France,May-87,99.93475
France,Jun-87,99.95425
France,Jul-87,100.1381
France,Aug-87,100.4418
France,Sep-87,100.7989
France,Oct-87,101.123
France,Nov-87,101.2562
France,Dec-87,101.3242
France,Jan-88,101.3144
France,Feb-88,101.3307
France,Mar-88,101.4165
France,Apr-88,101.5722
France,May-88,101.7035
France,Jun-88,101.9411
France,Jul-88,102.3394
France,Aug-88,102.6564
France,Sep-88,102.9397
France,Oct-88,103.2268
France,Nov-88,103.2448
France,Dec-88,103.1928
France,Jan-89,103.0961
France,Feb-89,103.0275
France,Mar-89,102.8988
France,Apr-89,102.8348
France,May-89,102.9116
France,Jun-89,103.0844
France,Jul-89,103.0943
France,Aug-89,102.9232
France,Sep-89,102.6993
France,Oct-89,102.512
France,Nov-89,102.3461
France,Dec-89,101.9984
France,Jan-90,101.7015
France,Feb-90,101.4871
France,Mar-90,101.2617
France,Apr-90,101.0381
France,May-90,100.9739
France,Jun-90,100.9504
France,Jul-90,100.7718
France,Aug-90,100.2742
France,Sep-90,99.63984
France,Oct-90,99.09669
France,Nov-90,98.75465
France,Dec-90,98.58836
France,Jan-91,98.45663
France,Feb-91,98.1668
France,Mar-91,98.06496
France,Apr-91,98.1881
France,May-91,98.38288
France,Jun-91,98.59012
France,Jul-91,98.64993
France,Aug-91,98.63787
France,Sep-91,98.56749
France,Oct-91,98.45319
France,Nov-91,98.41471
France,Dec-91,98.41774
France,Jan-92,98.5162
France,Feb-92,98.66248
France,Mar-92,98.64285
France,Apr-92,98.55951
France,May-92,98.57854
France,Jun-92,98.48684
France,Jul-92,98.28439
France,Aug-92,98.00425
France,Sep-92,97.6094
France,Oct-92,97.06905
France,Nov-92,96.54977
France,Dec-92,96.12378
France,Jan-93,95.81273
France,Feb-93,95.60618
France,Mar-93,95.45006
France,Apr-93,95.35126
France,May-93,95.29608
France,Jun-93,95.19617
France,Jul-93,95.26637
France,Aug-93,95.53024
France,Sep-93,95.85185
France,Oct-93,96.16423
France,Nov-93,96.6233
France,Dec-93,97.21054
France,Jan-94,97.7664
France,Feb-94,98.25206
France,Mar-94,98.94073
France,Apr-94,99.69431
France,May-94,100.2595
France,Jun-94,100.618
France,Jul-94,100.8969
France,Aug-94,101.2478
France,Sep-94,101.5846
France,Oct-94,101.7766
France,Nov-94,101.8547
France,Dec-94,101.8703
France,Jan-95,101.8344
France,Feb-95,101.6338
France,Mar-95,101.4408
France,Apr-95,101.3535
France,May-95,101.1808
France,Jun-95,100.8021
France,Jul-95,100.4072
France,Aug-95,99.99254
France,Sep-95,99.5861
France,Oct-95,99.20358
France,Nov-95,98.79638
France,Dec-95,98.43033
France,Jan-96,98.30237
France,Feb-96,98.32544
France,Mar-96,98.40932
France,Apr-96,98.52242
France,May-96,98.52306
France,Jun-96,98.52171
France,Jul-96,98.57484
France,Aug-96,98.78806
France,Sep-96,99.05922
France,Oct-96,99.25581
France,Nov-96,99.3343
France,Dec-96,99.39827
France,Jan-97,99.56902
France,Feb-97,99.6838
France,Mar-97,99.78736
France,Apr-97,99.91528
France,May-97,100.1602
France,Jun-97,100.425
France,Jul-97,100.7215
France,Aug-97,101.0579
France,Sep-97,101.3128
France,Oct-97,101.391
France,Nov-97,101.4608
France,Dec-97,101.6382
France,Jan-98,101.7814
France,Feb-98,101.9588
France,Mar-98,102.1862
France,Apr-98,102.2673
France,May-98,102.3637
France,Jun-98,102.4898
France,Jul-98,102.3819
France,Aug-98,102.0857
France,Sep-98,101.5888
France,Oct-98,100.9128
France,Nov-98,100.4066
France,Dec-98,100.0808
France,Jan-99,99.9105
France,Feb-99,99.87197
France,Mar-99,99.79055
France,Apr-99,99.87159
France,May-99,100.0856
France,Jun-99,100.4949
France,Jul-99,101.1242
France,Aug-99,101.7725
France,Sep-99,102.2834
France,Oct-99,102.559
France,Nov-99,102.6949
France,Dec-99,102.6527
France,Jan-00,102.7023
France,Feb-00,102.937
France,Mar-00,103.2245
France,Apr-00,103.4641
France,May-00,103.6564
France,Jun-00,103.782
France,Jul-00,103.7794
France,Aug-00,103.7248
France,Sep-00,103.6313
France,Oct-00,103.452
France,Nov-00,103.1061
France,Dec-00,102.6239
France,Jan-01,102.2717
France,Feb-01,102.016
France,Mar-01,101.6712
France,Apr-01,101.3083
France,May-01,101.0737
France,Jun-01,100.8723
France,Jul-01,100.5173
France,Aug-01,99.96597
France,Sep-01,99.35151
France,Oct-01,98.85548
France,Nov-01,98.59198
France,Dec-01,98.815
France,Jan-02,99.28199
France,Feb-02,99.727
France,Mar-02,100.0899
France,Apr-02,100.3772
France,May-02,100.6213
France,Jun-02,100.5599
France,Jul-02,100.3083
France,Aug-02,100.1323
France,Sep-02,100.0205
France,Oct-02,99.94563
France,Nov-02,99.99283
France,Dec-02,100.146
France,Jan-03,100.105
France,Feb-03,99.84517
France,Mar-03,99.55685
France,Apr-03,99.42963
France,May-03,99.36332
France,Jun-03,99.31591
France,Jul-03,99.4039
France,Aug-03,99.45721
France,Sep-03,99.5595
France,Oct-03,99.84204
France,Nov-03,100.1607
France,Dec-03,100.2547
France,Jan-04,100.2605
France,Feb-04,100.2606
France,Mar-04,100.3801
France,Apr-04,100.5484
France,May-04,100.7709
France,Jun-04,100.8582
France,Jul-04,100.8151
France,Aug-04,100.7534
France,Sep-04,100.7144
France,Oct-04,100.7132
France,Nov-04,100.6929
France,Dec-04,100.662
France,Jan-05,100.4427
France,Feb-05,100.1093
France,Mar-05,99.73235
France,Apr-05,99.50784
France,May-05,99.4893
France,Jun-05,99.6592
France,Jul-05,99.82882
France,Aug-05,99.87574
France,Sep-05,99.91391
France,Oct-05,100.0769
France,Nov-05,100.2081
France,Dec-05,100.4448
France,Jan-06,100.6453
France,Feb-06,100.832
France,Mar-06,100.9904
France,Apr-06,101.1712
France,May-06,101.298
France,Jun-06,101.326
France,Jul-06,101.3533
France,Aug-06,101.3714
France,Sep-06,101.3915
France,Oct-06,101.46
France,Nov-06,101.5704
France,Dec-06,101.6291
France,Jan-07,101.6844
France,Feb-07,101.7318
France,Mar-07,101.71
France,Apr-07,101.6909
France,May-07,101.698
France,Jun-07,101.7761
France,Jul-07,101.7975
France,Aug-07,101.7403
France,Sep-07,101.7356
France,Oct-07,101.9199
France,Nov-07,102.1011
France,Dec-07,102.1171
France,Jan-08,102.0287
France,Feb-08,101.8139
France,Mar-08,101.5255
France,Apr-08,101.1311
France,May-08,100.6838
France,Jun-08,100.2742
France,Jul-08,99.83259
France,Aug-08,99.33524
France,Sep-08,98.58336
France,Oct-08,97.5647
France,Nov-08,96.42436
France,Dec-08,95.49853
France,Jan-09,95.14732
France,Feb-09,95.03349
France,Mar-09,95.15285
France,Apr-09,95.62551
France,May-09,96.20289
France,Jun-09,96.69503
France,Jul-09,97.07251
France,Aug-09,97.48367
France,Sep-09,97.94504
France,Oct-09,98.30385
France,Nov-09,98.55764
France,Dec-09,98.71633
France,Jan-10,98.76907
France,Feb-10,98.83125
France,Mar-10,99.12574
France,Apr-10,99.37729
France,May-10,99.41805
France,Jun-10,99.4624
France,Jul-10,99.74355
France,Aug-10,100.1466
France,Sep-10,100.5215
France,Oct-10,100.7221
France,Nov-10,100.8248
France,Dec-10,101.1322
France,Jan-11,101.5098
France,Feb-11,101.7069
France,Mar-11,101.8623
France,Apr-11,101.7974
France,May-11,101.5912
France,Jun-11,101.3734
France,Jul-11,100.9533
France,Aug-11,100.4112
France,Sep-11,99.94098
France,Oct-11,99.62853
France,Nov-11,99.42906
France,Dec-11,99.25898
France,Jan-12,99.1784
France,Feb-12,99.2725
France,Mar-12,99.40948
France,Apr-12,99.43517
France,May-12,99.35863
France,Jun-12,99.24158
France,Jul-12,99.13911
France,Aug-12,99.02989
France,Sep-12,98.88478
France,Oct-12,98.6401
France,Nov-12,98.66542
France,Dec-12,98.76865
France,Jan-13,98.90089
France,Feb-13,98.98525
France,Mar-13,98.95445
France,Apr-13,98.87022
France,May-13,99.005
France,Jun-13,99.264
France,Jul-13,99.50887
France,Aug-13,99.65524
France,Sep-13,99.71664
France,Oct-13,99.77689
France,Nov-13,99.8268
France,Dec-13,99.97572
France,Jan-14,100.1129
France,Feb-14,100.1151
France,Mar-14,100.134
France,Apr-14,100.0508
France,May-14,99.76244
France,Jun-14,99.48619
France,Jul-14,99.36836
France,Aug-14,99.35316
France,Sep-14,99.50428
France,Oct-14,99.69743
France,Nov-14,99.80885
France,Dec-14,99.84482
France,Jan-15,99.98302
France,Feb-15,100.1461
France,Mar-15,100.2878
France,Apr-15,100.298
France,May-15,100.2516
France,Jun-15,100.2622
France,Jul-15,100.3421
France,Aug-15,100.3911
France,Sep-15,100.4231
France,Oct-15,100.4313
France,Nov-15,100.4081
France,Dec-15,100.6076
France,Jan-16,100.9071
France,Feb-16,101.1003
France,Mar-16,101.0555
France,Apr-16,100.8117
France,May-16,100.4873
France,Jun-16,100.2184
France,Jul-16,100.0757
France,Aug-16,100.1121
France,Sep-16,100.3025
France,Oct-16,100.4727
France,Nov-16,100.619
France,Dec-16,100.8223
France,Jan-17,101.0514
France,Feb-17,101.2311
France,Mar-17,101.319
France,Apr-17,101.4482
France,May-17,101.5337
France,Jun-17,101.5507
France,Jul-17,101.5854
France,Aug-17,101.7156
France,Sep-17,101.9082
France,Oct-17,101.9571
France,Nov-17,101.9695
France,Dec-17,102.08
France,Jan-18,102.1824
France,Feb-18,102.1258
France,Mar-18,102.0363
France,Apr-18,102.0342
France,May-18,101.9836
France,Jun-18,101.919
France,Jul-18,101.7226
France,Aug-18,101.4607
France,Sep-18,101.2229
France,Oct-18,101.0451
France,Nov-18,100.9598
France,Dec-18,100.852
France,Jan-19,100.7477
France,Feb-19,100.6161
France,Mar-19,100.5592
France,Apr-19,100.5353
France,May-19,100.6031
France,Jun-19,100.4701
France,Jul-19,100.2739
France,Aug-19,100.1716
France,Sep-19,100.1117
France,Oct-19,100.1229
France,Nov-19,100.1875
France,Dec-19,100.3319
France,Jan-20,100.4601
France,Feb-20,99.9379
France,Mar-20,98.53397
France,Apr-20,96.89158
France,May-20,96.96441
France,Jun-20,97.97046
France,Jul-20,98.93425
France,Aug-20,99.51467
France,Sep-20,99.5676
France,Oct-20,99.34661
France,Nov-20,99.14434
France,Dec-20,99.29278
France,Jan-21,99.5844
France,Feb-21,99.95578
France,Mar-21,100.3828
France,Apr-21,100.9677
France,May-21,101.5292
France,Jun-21,101.917
France,Jul-21,102.1643
France,Aug-21,102.0996
France,Sep-21,101.9823
France,Oct-21,102.0409
France,Nov-21,102.1664
France,Dec-21,102.2433
France,Jan-22,102.2629
France,Feb-22,102.1437
France,Mar-22,101.7799
France,Apr-22,101.5007
France,May-22,101.3807
France,Jun-22,101.2814
France,Jul-22,101.0566
France,Aug-22,100.6513
France,Sep-22,100.2927
France,Oct-22,100.0803
France,Nov-22,99.95399
France,Dec-22,100.0085
France,Jan-23,100.1609
France,Feb-23,100.2323
France,Mar-23,100.1686
France,Apr-23,99.93563
France,May-23,99.85416
France,Jun-23,99.81415
France,Jul-23,99.69583
France,Aug-23,99.64745
France,Sep-23,99.76208
France,Oct-23,99.80338
France,Nov-23,99.82111
France,Dec-23,99.88908
France,Jan-24,100.0705
France,Feb-24,100.299
France,Mar-24,100.367
France,Apr-24,100.1729
France,May-24,99.9923
France,Jun-24,99.94239
France,Jul-24,99.97536
France,Aug-24,100.0474
France,Sep-24,99.8478
France,Oct-24,99.52534
France,Nov-24,99.48001
France,Dec-24,99.48002
France,Jan-25,99.60704
France,Feb-25,99.86565
OECD excluding the euro area,Jun-74,100.7829
OECD excluding the euro area,Jul-74,100.3484
OECD excluding the euro area,Aug-74,99.7424
OECD excluding the euro area,Sep-74,98.91246
OECD excluding the euro area,Oct-74,98.03813
OECD excluding the euro area,Nov-74,97.17622
OECD excluding the euro area,Dec-74,96.47642
OECD excluding the euro area,Jan-75,96.18399
OECD excluding the euro area,Feb-75,96.22144
OECD excluding the euro area,Mar-75,96.3975
OECD excluding the euro area,Apr-75,96.85328
OECD excluding the euro area,May-75,97.40894
OECD excluding the euro area,Jun-75,97.96912
OECD excluding the euro area,Jul-75,98.49187
OECD excluding the euro area,Aug-75,98.99471
OECD excluding the euro area,Sep-75,99.38343
OECD excluding the euro area,Oct-75,99.62392
OECD excluding the euro area,Nov-75,99.78175
OECD excluding the euro area,Dec-75,100.0266
OECD excluding the euro area,Jan-76,100.3955
OECD excluding the euro area,Feb-76,100.6943
OECD excluding the euro area,Mar-76,100.7989
OECD excluding the euro area,Apr-76,100.8647
OECD excluding the euro area,May-76,100.8151
OECD excluding the euro area,Jun-76,100.6956
OECD excluding the euro area,Jul-76,100.5155
OECD excluding the euro area,Aug-76,100.3462
OECD excluding the euro area,Sep-76,100.2248
OECD excluding the euro area,Oct-76,100.1666
OECD excluding the euro area,Nov-76,100.1854
OECD excluding the euro area,Dec-76,100.3432
OECD excluding the euro area,Jan-77,100.4314
OECD excluding the euro area,Feb-77,100.5405
OECD excluding the euro area,Mar-77,100.6902
OECD excluding the euro area,Apr-77,100.7484
OECD excluding the euro area,May-77,100.7632
OECD excluding the euro area,Jun-77,100.6267
OECD excluding the euro area,Jul-77,100.4554
OECD excluding the euro area,Aug-77,100.2446
OECD excluding the euro area,Sep-77,100.1475
OECD excluding the euro area,Oct-77,100.2381
OECD excluding the euro area,Nov-77,100.4243
OECD excluding the euro area,Dec-77,100.6011
OECD excluding the euro area,Jan-78,100.5769
OECD excluding the euro area,Feb-78,100.4918
OECD excluding the euro area,Mar-78,100.5146
OECD excluding the euro area,Apr-78,100.7376
OECD excluding the euro area,May-78,101.0309
OECD excluding the euro area,Jun-78,101.2623
OECD excluding the euro area,Jul-78,101.4064
OECD excluding the euro area,Aug-78,101.4213
OECD excluding the euro area,Sep-78,101.416
OECD excluding the euro area,Oct-78,101.4059
OECD excluding the euro area,Nov-78,101.3951
OECD excluding the euro area,Dec-78,101.3226
OECD excluding the euro area,Jan-79,101.254
OECD excluding the euro area,Feb-79,101.2018
OECD excluding the euro area,Mar-79,101.1217
OECD excluding the euro area,Apr-79,100.974
OECD excluding the euro area,May-79,100.7736
OECD excluding the euro area,Jun-79,100.5588
OECD excluding the euro area,Jul-79,100.3579
OECD excluding the euro area,Aug-79,100.1966
OECD excluding the euro area,Sep-79,100.0955
OECD excluding the euro area,Oct-79,99.98859
OECD excluding the euro area,Nov-79,99.85689
OECD excluding the euro area,Dec-79,99.74868
OECD excluding the euro area,Jan-80,99.75402
OECD excluding the euro area,Feb-80,99.63567
OECD excluding the euro area,Mar-80,99.03714
OECD excluding the euro area,Apr-80,98.18881
OECD excluding the euro area,May-80,97.50109
OECD excluding the euro area,Jun-80,97.4507
OECD excluding the euro area,Jul-80,98.0508
OECD excluding the euro area,Aug-80,99.04384
OECD excluding the euro area,Sep-80,99.9379
OECD excluding the euro area,Oct-80,100.5505
OECD excluding the euro area,Nov-80,100.6967
OECD excluding the euro area,Dec-80,100.3721
OECD excluding the euro area,Jan-81,99.96025
OECD excluding the euro area,Feb-81,99.75472
OECD excluding the euro area,Mar-81,99.77342
OECD excluding the euro area,Apr-81,99.89617
OECD excluding the euro area,May-81,99.92281
OECD excluding the euro area,Jun-81,99.70793
OECD excluding the euro area,Jul-81,99.36611
OECD excluding the euro area,Aug-81,99.01684
OECD excluding the euro area,Sep-81,98.52394
OECD excluding the euro area,Oct-81,98.0715
OECD excluding the euro area,Nov-81,97.76694
OECD excluding the euro area,Dec-81,97.7063
OECD excluding the euro area,Jan-82,97.71925
OECD excluding the euro area,Feb-82,97.69436
OECD excluding the euro area,Mar-82,97.60886
OECD excluding the euro area,Apr-82,97.52948
OECD excluding the euro area,May-82,97.45422
OECD excluding the euro area,Jun-82,97.48489
OECD excluding the euro area,Jul-82,97.49829
OECD excluding the euro area,Aug-82,97.48116
OECD excluding the euro area,Sep-82,97.47198
OECD excluding the euro area,Oct-82,97.51641
OECD excluding the euro area,Nov-82,97.68744
OECD excluding the euro area,Dec-82,98.1005
OECD excluding the euro area,Jan-83,98.6845
OECD excluding the euro area,Feb-83,99.29892
OECD excluding the euro area,Mar-83,99.65609
OECD excluding the euro area,Apr-83,99.90461
OECD excluding the euro area,May-83,100.2048
OECD excluding the euro area,Jun-83,100.5895
OECD excluding the euro area,Jul-83,101.0305
OECD excluding the euro area,Aug-83,101.297
OECD excluding the euro area,Sep-83,101.4773
OECD excluding the euro area,Oct-83,101.6918
OECD excluding the euro area,Nov-83,101.8801
OECD excluding the euro area,Dec-83,101.8942
OECD excluding the euro area,Jan-84,101.5772
OECD excluding the euro area,Feb-84,101.3516
OECD excluding the euro area,Mar-84,101.2225
OECD excluding the euro area,Apr-84,101.1924
OECD excluding the euro area,May-84,101.095
OECD excluding the euro area,Jun-84,100.9358
OECD excluding the euro area,Jul-84,100.672
OECD excluding the euro area,Aug-84,100.351
OECD excluding the euro area,Sep-84,100.0863
OECD excluding the euro area,Oct-84,99.97684
OECD excluding the euro area,Nov-84,99.94328
OECD excluding the euro area,Dec-84,99.9373
OECD excluding the euro area,Jan-85,99.89819
OECD excluding the euro area,Feb-85,99.80418
OECD excluding the euro area,Mar-85,99.66615
OECD excluding the euro area,Apr-85,99.57423
OECD excluding the euro area,May-85,99.51027
OECD excluding the euro area,Jun-85,99.50245
OECD excluding the euro area,Jul-85,99.52874
OECD excluding the euro area,Aug-85,99.6014
OECD excluding the euro area,Sep-85,99.743
OECD excluding the euro area,Oct-85,99.86487
OECD excluding the euro area,Nov-85,99.91879
OECD excluding the euro area,Dec-85,99.88686
OECD excluding the euro area,Jan-86,99.84268
OECD excluding the euro area,Feb-86,99.78358
OECD excluding the euro area,Mar-86,99.71928
OECD excluding the euro area,Apr-86,99.66158
OECD excluding the euro area,May-86,99.64141
OECD excluding the euro area,Jun-86,99.51389
OECD excluding the euro area,Jul-86,99.43851
OECD excluding the euro area,Aug-86,99.53776
OECD excluding the euro area,Sep-86,99.58402
OECD excluding the euro area,Oct-86,99.55829
OECD excluding the euro area,Nov-86,99.55316
OECD excluding the euro area,Dec-86,99.62549
OECD excluding the euro area,Jan-87,99.804
OECD excluding the euro area,Feb-87,99.91681
OECD excluding the euro area,Mar-87,100.0789
OECD excluding the euro area,Apr-87,100.2459
OECD excluding the euro area,May-87,100.416
OECD excluding the euro area,Jun-87,100.5651
OECD excluding the euro area,Jul-87,100.7314
OECD excluding the euro area,Aug-87,100.9386
OECD excluding the euro area,Sep-87,101.1175
OECD excluding the euro area,Oct-87,101.2291
OECD excluding the euro area,Nov-87,101.255
OECD excluding the euro area,Dec-87,101.2504
OECD excluding the euro area,Jan-88,101.1089
OECD excluding the euro area,Feb-88,100.9699
OECD excluding the euro area,Mar-88,100.9169
OECD excluding the euro area,Apr-88,101.011
OECD excluding the euro area,May-88,101.1904
OECD excluding the euro area,Jun-88,101.3947
OECD excluding the euro area,Jul-88,101.4145
OECD excluding the euro area,Aug-88,101.3017
OECD excluding the euro area,Sep-88,101.2048
OECD excluding the euro area,Oct-88,101.2031
OECD excluding the euro area,Nov-88,101.2304
OECD excluding the euro area,Dec-88,101.2243
OECD excluding the euro area,Jan-89,101.1324
OECD excluding the euro area,Feb-89,100.9881
OECD excluding the euro area,Mar-89,100.8066
OECD excluding the euro area,Apr-89,100.6426
OECD excluding the euro area,May-89,100.4094
OECD excluding the euro area,Jun-89,100.1671
OECD excluding the euro area,Jul-89,99.9755
OECD excluding the euro area,Aug-89,99.87957
